RespondantID,Brand,Cores,RAM,HardDrive,DSize,DQuality,TouchScreen,Rating
166,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,6
166,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,3
166,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,1
166,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,4
166,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,3
166,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,5
166,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,4
166,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,1
167,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,4
167,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,1
167,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,9
167,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,4
167,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,5
167,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,7
167,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,7
167,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,9
167,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,3
168,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,1
168,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,5
168,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,7
168,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,8
168,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,1
168,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,2
168,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,9
168,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,6
168,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,6
169,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,9
169,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,8
169,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,2
169,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,6
169,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,3
169,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,5
169,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,5
169,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,9
169,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,8
170,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,6
170,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,9
170,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,5
170,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,3
170,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,4
170,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,7
170,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,5
170,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,3
170,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,4
171,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,4
171,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,1
171,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,7
171,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,1
171,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,4
171,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,7
171,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,3
171,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,9
171,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,5
172,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,9
172,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,8
172,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,8
172,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,3
172,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,1
172,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,9
172,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,7
172,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,7
172,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,6
173,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,7
173,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,4
173,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,5
173,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,5
173,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,2
173,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,7
173,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,8
173,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,4
173,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,2
174,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,2
174,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,1
174,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,8
174,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,4
174,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,9
174,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,9
174,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,2
174,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,7
174,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,9
175,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,3
175,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,5
175,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,1
175,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,8
175,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,3
175,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,5
175,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,3
175,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,5
175,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,4
176,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,7
176,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,5
176,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,4
176,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,9
176,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,3
176,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,9
176,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,2
176,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,8
176,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,7
177,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,7
177,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,7
177,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,5
177,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,5
177,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,4
177,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,4
177,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,1
177,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,9
177,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,8
178,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,4
178,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,5
178,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,2
178,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,7
178,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,3
178,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,1
178,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,1
178,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,8
178,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,2
179,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,7
179,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,2
179,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,8
179,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,6
179,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,2
179,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,6
179,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,9
179,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,2
179,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,5
180,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,8
180,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,6
180,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,3
180,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,6
180,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,3
180,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,3
180,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,5
180,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,4
180,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,1
181,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,1
181,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,3
181,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,4
181,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,6
181,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,6
181,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,9
181,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,1
181,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,7
181,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,4
182,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,6
182,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,5
182,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,1
182,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,4
182,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,5
182,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,5
182,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,9
182,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,8
182,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,1
183,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,4
183,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,7
183,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,2
183,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,2
183,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,9
183,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,3
183,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,6
183,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,7
183,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,5
184,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,6
184,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,1
184,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,4
184,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,4
184,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,3
184,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,8
184,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,9
184,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,1
184,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,5
185,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,6
185,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,3
185,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,8
185,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,6
185,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,2
185,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,8
185,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,5
185,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,1
185,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,1
186,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,9
186,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,6
186,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,5
186,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,3
186,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,3
186,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,1
186,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,6
186,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,7
186,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,5
187,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,7
187,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,6
187,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,6
187,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,2
187,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,8
187,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,2
187,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,5
187,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,4
187,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,8
188,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,1
188,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,9
188,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,1
188,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,9
188,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,6
188,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,3
188,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,7
188,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,9
188,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,8
189,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,4
189,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,9
189,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,9
189,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,5
189,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,2
189,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,9
189,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,3
189,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,4
189,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,5
190,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,3
190,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,2
190,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,6
190,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,9
190,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,7
190,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,2
190,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,9
190,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,4
190,Other,Quad Core,16 GB,256 GB,12 Inch,Normal,No,6
191,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,1
191,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,5
191,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,2
191,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,7
191,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,6
191,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,3
191,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,8
191,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,4
191,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,9
192,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,2
192,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,7
192,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,9
192,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,2
192,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,9
192,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,7
192,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,2
192,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,8
192,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,2
193,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,5
193,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,3
193,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,6
193,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,4
193,Ethos,Quad Core,16 GB,512 GB,15.2 Inch,HD,No,8
193,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,2
193,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,5
193,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,1
193,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,5
194,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,3
194,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,6
194,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,3
194,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,1
194,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,6
194,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,9
194,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,3
194,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,3
194,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,8
195,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,8
195,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,7
195,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,9
195,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,8
195,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,2
195,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,2
195,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,8
195,Acer,Quad Core,8 GB,256 GB,14 Inch,HD,No,5
195,Acer,Quad Core,16 GB,512 GB,14 Inch,Normal,Yes,7
196,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,1
196,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,6
196,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,9
196,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,6
196,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,9
196,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,9
196,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,6
196,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,9
196,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,2
197,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,6
197,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,3
197,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,7
197,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,9
197,Other,Dual Core,16 GB,512 GB,15.2 Inch,HD,Yes,5
197,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,3
197,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,7
197,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,9
197,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,8
198,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,7
198,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,4
198,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,9
198,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,4
198,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,8
198,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,1
198,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,9
198,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,9
198,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,1
199,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,9
199,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,6
199,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,7
199,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,7
199,Apple,Dual Core,4GB,512 GB,14 Inch,HD,Yes,3
199,Other,Quad Core,4GB,256 GB,14 Inch,HD,Yes,5
199,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,2
199,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,7
199,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,2
200,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,9
200,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,4
200,Apple,Quad Core,8 GB,256 GB,12 Inch,Normal,Yes,2
200,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,9
200,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,7
200,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,2
200,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,9
200,Acer,Dual Core,16 GB,1024 GB,12 Inch,Normal,Yes,3
200,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,9
201,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,2
201,Apple,Dual Core,8 GB,512 GB,15.2 Inch,Normal,Yes,5
201,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,6
201,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,4
201,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,5
201,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,9
201,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,3
201,Acer,Dual Core,4GB,512 GB,12 Inch,Normal,No,4
201,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,9
202,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,9
202,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,1
202,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,2
202,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,1
202,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,3
202,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,9
202,Ethos,Dual Core,16 GB,256 GB,12 Inch,HD,Yes,3
202,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,7
202,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,1
203,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,4
203,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,9
203,Apple,Quad Core,16 GB,1024 GB,14 Inch,HD,No,9
203,Apple,Dual Core,16 GB,256 GB,15.2 Inch,Normal,No,3
203,Other,Dual Core,4GB,1024 GB,15.2 Inch,HD,No,7
203,Ethos,Dual Core,4GB,256 GB,14 Inch,Normal,Yes,7
203,Lenovo,Quad Core,4GB,512 GB,14 Inch,Normal,No,9
203,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,3
203,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,1
204,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,7
204,Asus,Dual Core,8 GB,256 GB,14 Inch,HD,Yes,4
204,Apple,Quad Core,4GB,1024 GB,12 Inch,HD,No,9
204,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,4
204,Other,Quad Core,8 GB,1024 GB,14 Inch,Normal,Yes,7
204,Lenovo,Dual Core,4GB,1024 GB,12 Inch,HD,Yes,9
204,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,9
204,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,7
204,Acer,Dual Core,8 GB,1024 GB,15.2 Inch,HD,Yes,7
205,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,4
205,Ethos,Quad Core,8 GB,512 GB,12 Inch,HD,No,2
205,Lenovo,Dual Core,8 GB,256 GB,12 Inch,HD,No,5
205,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,2
205,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,5
205,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,3
205,Ethos,Dual Core,8 GB,1024 GB,14 Inch,Normal,No,7
205,Lenovo,Dual Core,16 GB,1024 GB,14 Inch,Normal,No,7
205,Lenovo,Quad Core,16 GB,256 GB,15.2 Inch,Normal,Yes,5
206,Ethos,Quad Core,4GB,1024 GB,15.2 Inch,Normal,Yes,5
206,Other,Dual Core,8 GB,512 GB,12 Inch,Normal,No,9
206,Asus,Dual Core,16 GB,512 GB,14 Inch,HD,No,9
206,Asus,Quad Core,4GB,512 GB,12 Inch,Normal,Yes,4
206,Lenovo,Quad Core,8 GB,512 GB,15.2 Inch,HD,Yes,3
206,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,2
206,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,6
206,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,9
206,Asus,Quad Core,8 GB,1024 GB,15.2 Inch,Normal,No,3
207,Acer,Quad Core,4GB,256 GB,15.2 Inch,HD,No,7
207,Asus,Dual Core,4GB,256 GB,15.2 Inch,Normal,No,5
207,Asus,Quad Core,16 GB,1024 GB,12 Inch,HD,Yes,4
